Booking_ID,no_of_adults,no_of_children,total_people,no_of_weekend_nights,no_of_week_nights,total_nights,lead_time,avg_price_per_room,booking_status
INN00436,2,0,2,0,5,5,230,137.0,Canceled
INN00437,2,0,2,0,4,4,54,67.31999969482422,Not_Canceled
INN00438,2,0,2,0,1,1,45,81.62000274658203,Not_Canceled
INN00439,3,0,3,1,3,4,63,123.66000366210938,Not_Canceled
INN00440,2,0,2,2,1,3,166,94.5,Not_Canceled
INN00441,2,0,2,1,4,5,148,96.30000305175781,Canceled
INN00442,2,0,2,2,1,3,136,88.01000213623047,Not_Canceled
INN00443,2,0,2,1,3,4,37,81.9000015258789,Not_Canceled
INN00444,2,0,2,0,4,4,66,119.8499984741211,Not_Canceled
INN00445,1,0,1,0,1,1,11,83.5,Not_Canceled
INN00446,1,0,1,0,1,1,1,67.0,Not_Canceled
INN00447,2,0,2,2,2,4,7,156.0,Not_Canceled
INN00448,2,0,2,0,1,1,43,85.0,Not_Canceled
INN00449,2,0,2,3,5,8,5,126.75,Canceled
INN00450,2,0,2,1,1,2,247,115.0,Canceled
INN00451,2,0,2,2,1,3,24,107.0999984741211,Canceled
INN00452,1,0,1,0,1,1,53,120.0,Not_Canceled
INN00453,2,0,2,2,1,3,52,93.5999984741211,Not_Canceled
INN00454,2,0,2,0,1,1,56,120.0,Not_Canceled
INN00455,1,0,1,0,1,1,12,90.0,Not_Canceled
INN00456,2,0,2,0,5,5,230,137.0,Canceled
INN00457,2,1,3,1,3,4,92,106.43000030517578,Canceled
INN00458,1,0,1,0,3,3,2,87.77999877929688,Not_Canceled
INN00459,2,0,2,0,2,2,74,101.5,Not_Canceled
INN00460,2,0,2,0,1,1,82,85.5,Canceled
INN00461,1,0,1,0,3,3,37,95.0,Not_Canceled
INN00462,2,0,2,2,2,4,147,103.69999694824219,Not_Canceled
INN00463,1,0,1,0,1,1,2,65.0,Not_Canceled
INN00464,2,0,2,2,6,8,166,100.12000274658203,Canceled
INN00465,2,0,2,1,3,4,28,156.25,Not_Canceled
INN00466,2,0,2,1,2,3,309,101.0,Canceled
INN00467,2,0,2,1,3,4,54,161.10000610351562,Not_Canceled
INN00468,2,0,2,1,3,4,49,83.80000305175781,Not_Canceled
INN00469,2,1,3,0,1,1,1,168.0,Not_Canceled
INN00470,2,0,2,2,1,3,0,58.0,Not_Canceled
INN00471,2,0,2,2,1,3,4,94.5,Not_Canceled
INN00472,2,0,2,0,4,4,60,96.30000305175781,Not_Canceled
INN00473,2,0,2,0,1,1,157,76.5,Not_Canceled
INN00474,2,0,2,2,3,5,268,78.0,Not_Canceled
INN00475,2,0,2,1,1,2,38,112.58999633789062,Canceled
INN00476,2,2,4,2,1,3,30,187.0399932861328,Canceled
INN00477,2,0,2,0,1,1,2,169.0,Not_Canceled
INN00478,2,0,2,3,7,10,217,46.630001068115234,Not_Canceled
INN00479,2,0,2,0,3,3,143,100.0,Not_Canceled
INN00480,2,0,2,0,3,3,179,85.5,Not_Canceled
INN00481,1,0,1,0,2,2,188,130.0,Canceled
INN00482,3,0,3,2,2,4,94,146.6999969482422,Not_Canceled
INN00483,1,0,1,0,2,2,32,73.0,Not_Canceled
INN00484,3,0,3,2,2,4,2,143.22000122070312,Not_Canceled
INN00485,2,0,2,0,3,3,70,89.25,Not_Canceled
INN00486,2,0,2,1,0,1,4,85.0,Not_Canceled
INN00487,2,0,2,2,0,2,34,6.5,Not_Canceled
INN00488,2,2,4,0,1,1,16,83.02999877929688,Canceled
INN00489,2,0,2,1,3,4,24,91.0,Canceled
INN00490,2,0,2,2,2,4,78,80.75,Not_Canceled
INN00491,2,0,2,1,2,3,305,89.0,Canceled
INN00492,2,0,2,0,3,3,37,105.0,Not_Canceled
INN00493,2,0,2,2,5,7,98,109.80999755859375,Not_Canceled
INN00494,2,0,2,1,3,4,14,70.87999725341797,Not_Canceled
INN00495,1,0,1,0,2,2,44,83.5999984741211,Not_Canceled
INN00496,1,0,1,2,1,3,1,60.0,Canceled
INN00497,2,0,2,0,3,3,213,130.0,Canceled
INN00498,1,0,1,1,1,2,5,95.0,Not_Canceled
INN00499,2,0,2,0,1,1,55,104.0,Not_Canceled
INN00500,2,0,2,0,3,3,139,62.0,Not_Canceled
INN00501,2,0,2,2,1,3,44,95.0,Not_Canceled
INN00502,1,0,1,2,1,3,18,145.0,Not_Canceled
INN00503,1,0,1,1,0,1,0,95.0,Not_Canceled
INN00504,1,0,1,0,2,2,192,95.0,Not_Canceled
INN00505,2,0,2,2,4,6,152,80.75,Not_Canceled
INN00506,3,0,3,0,4,4,42,142.1999969482422,Not_Canceled
INN00507,3,0,3,2,3,5,209,128.6999969482422,Canceled
INN00508,2,0,2,2,3,5,69,90.94999694824219,Not_Canceled
INN00509,2,0,2,1,2,3,80,93.5999984741211,Not_Canceled
INN00510,2,0,2,1,2,3,49,60.0,Not_Canceled
INN00511,1,0,1,0,3,3,143,90.0,Not_Canceled
INN00512,2,0,2,2,1,3,67,95.4000015258789,Not_Canceled
INN00513,2,0,2,0,2,2,41,160.0,Canceled
INN00514,2,0,2,2,1,3,154,104.0999984741211,Canceled
INN00515,2,0,2,0,1,1,55,104.0,Not_Canceled
INN00516,2,0,2,0,4,4,2,109.0,Not_Canceled
INN00517,2,0,2,2,4,6,99,93.77999877929688,Canceled
INN00518,1,0,1,0,2,2,14,95.0,Not_Canceled
INN00519,1,0,1,0,1,1,0,140.0,Not_Canceled
INN00520,2,0,2,1,3,4,22,87.0,Not_Canceled
INN00521,1,0,1,2,1,3,7,85.8499984741211,Not_Canceled
INN00522,2,0,2,1,3,4,84,99.44999694824219,Not_Canceled
INN00523,2,0,2,0,4,4,109,120.27999877929688,Not_Canceled
INN00524,1,0,1,0,3,3,71,120.0,Not_Canceled
INN00525,2,0,2,2,0,2,4,77.7699966430664,Not_Canceled
INN00526,1,0,1,0,3,3,71,120.0,Not_Canceled
INN00527,2,0,2,0,1,1,58,116.0999984741211,Not_Canceled
INN00528,3,0,3,0,1,1,133,189.0,Canceled
INN00529,2,0,2,2,1,3,27,152.6699981689453,Canceled
INN00530,2,0,2,2,3,5,27,66.30999755859375,Not_Canceled
INN00531,1,0,1,0,1,1,9,95.0,Not_Canceled
INN00532,2,1,3,0,3,3,86,122.0,Canceled
INN00533,2,0,2,0,3,3,13,58.0,Not_Canceled
INN00534,2,0,2,1,3,4,0,89.88999938964844,Not_Canceled
INN00535,2,0,2,0,2,2,5,156.0,Not_Canceled
INN00536,2,0,2,1,3,4,82,99.44999694824219,Not_Canceled
INN00537,2,1,3,0,2,2,330,172.8000030517578,Canceled
INN00538,2,0,2,1,3,4,3,98.55999755859375,Not_Canceled
INN00539,1,0,1,0,1,1,35,71.0999984741211,Canceled
INN00540,1,0,1,6,15,21,12,128.05999755859375,Canceled
INN00541,1,0,1,0,1,1,0,0.0,Not_Canceled
INN00542,2,1,3,0,1,1,7,106.0,Not_Canceled
INN00543,2,0,2,0,4,4,47,130.61000061035156,Canceled
INN00544,2,0,2,2,3,5,117,105.73999786376953,Not_Canceled
INN00545,2,0,2,0,2,2,2,136.0,Not_Canceled
INN00546,2,0,2,0,1,1,26,120.0,Not_Canceled
INN00547,2,0,2,2,2,4,75,74.80000305175781,Not_Canceled
INN00548,2,0,2,0,2,2,256,112.0,Canceled
INN00549,2,1,3,1,0,1,137,121.5,Not_Canceled
INN00550,2,0,2,0,4,4,92,70.0,Not_Canceled
INN00551,1,0,1,0,1,1,1,75.0,Not_Canceled
INN00552,2,0,2,0,1,1,18,54.0,Not_Canceled
INN00553,2,0,2,1,2,3,78,100.0,Canceled
INN00554,1,0,1,0,1,1,8,0.0,Not_Canceled
INN00555,1,2,3,4,9,13,30,186.22000122070312,Canceled
INN00556,2,0,2,2,0,2,117,79.19999694824219,Not_Canceled
INN00557,2,0,2,1,1,2,10,103.0,Not_Canceled
INN00558,2,0,2,2,2,4,56,185.0,Not_Canceled
INN00559,2,0,2,0,2,2,8,135.0,Not_Canceled
INN00560,2,0,2,2,0,2,386,115.0,Canceled
INN00561,2,0,2,0,2,2,273,109.0,Canceled
INN00562,2,0,2,0,1,1,33,104.0,Canceled
INN00563,3,0,3,2,5,7,184,130.0500030517578,Not_Canceled
INN00564,2,0,2,1,3,4,232,100.30000305175781,Canceled
INN00565,1,0,1,0,2,2,188,130.0,Canceled
INN00566,2,0,2,0,2,2,102,109.0,Not_Canceled
INN00567,2,0,2,2,2,4,45,139.5,Canceled
INN00568,1,0,1,0,1,1,1,66.0,Not_Canceled
INN00569,2,0,2,2,2,4,63,106.87999725341797,Not_Canceled
INN00570,2,0,2,2,2,4,89,149.39999389648438,Not_Canceled
INN00571,1,0,1,0,2,2,63,109.3499984741211,Not_Canceled
INN00572,2,0,2,0,3,3,304,89.0,Canceled
INN00573,1,0,1,2,1,3,1,115.0,Not_Canceled
INN00574,1,0,1,0,1,1,51,85.5,Not_Canceled
INN00575,2,0,2,0,2,2,110,90.94999694824219,Not_Canceled
INN00576,2,0,2,2,1,3,20,117.55000305175781,Not_Canceled
INN00577,2,0,2,0,1,1,50,108.0,Canceled
INN00578,2,0,2,0,3,3,48,139.5,Not_Canceled
INN00579,2,0,2,0,3,3,96,129.8800048828125,Canceled
INN00580,2,0,2,1,4,5,148,67.0,Not_Canceled
INN00581,2,0,2,1,1,2,25,129.0,Canceled
INN00582,2,0,2,2,5,7,148,79.52999877929688,Canceled
INN00583,2,0,2,1,3,4,114,72.25,Not_Canceled
INN00584,1,0,1,0,2,2,257,80.0,Not_Canceled
INN00585,2,0,2,2,5,7,105,119.8499984741211,Not_Canceled
INN00586,1,0,1,1,2,3,4,117.0,Not_Canceled
INN00587,2,0,2,2,2,4,67,29.0,Not_Canceled
INN00588,2,0,2,2,2,4,61,118.80000305175781,Not_Canceled
INN00589,2,0,2,0,2,2,79,192.02999877929688,Not_Canceled
INN00590,3,0,3,0,1,1,74,168.3000030517578,Not_Canceled
INN00591,2,0,2,0,1,1,120,72.76000213623047,Not_Canceled
INN00592,2,0,2,0,3,3,157,68.0,Not_Canceled
INN00593,2,0,2,0,4,4,4,89.0,Not_Canceled
INN00594,2,0,2,2,5,7,46,124.45999908447266,Not_Canceled
INN00595,1,0,1,2,1,3,41,70.33000183105469,Not_Canceled
INN00596,3,0,3,1,4,5,84,170.10000610351562,Not_Canceled
INN00597,2,0,2,0,2,2,245,75.0,Canceled
INN00598,2,0,2,0,3,3,27,125.25,Not_Canceled
INN00599,2,0,2,3,7,10,74,55.900001525878906,Not_Canceled
INN00600,2,0,2,1,2,3,85,126.9000015258789,Canceled
INN00601,2,0,2,0,2,2,6,79.0,Canceled
INN00602,2,0,2,2,3,5,256,94.3499984741211,Canceled
INN00603,2,0,2,0,2,2,265,109.0,Canceled
INN00604,2,0,2,2,3,5,64,112.19999694824219,Not_Canceled
INN00605,1,0,1,0,1,1,0,109.0,Not_Canceled
INN00606,1,0,1,0,2,2,91,65.0,Not_Canceled
INN00607,2,0,2,1,3,4,127,90.0,Not_Canceled
INN00608,2,0,2,0,3,3,73,85.0,Not_Canceled
INN00609,2,0,2,0,4,4,36,168.72999572753906,Not_Canceled
INN00610,2,0,2,1,3,4,17,100.37999725341797,Not_Canceled
INN00611,2,0,2,2,5,7,164,99.44999694824219,Canceled
INN00612,2,0,2,0,1,1,0,160.0,Not_Canceled
INN00613,2,0,2,2,1,3,37,126.0,Not_Canceled
INN00614,3,0,3,1,2,3,191,96.9000015258789,Not_Canceled
INN00615,2,2,4,2,4,6,33,95.0,Not_Canceled
INN00616,2,0,2,2,1,3,32,94.5,Not_Canceled
INN00617,1,0,1,1,1,2,3,98.80000305175781,Not_Canceled
INN00618,2,0,2,2,1,3,53,100.5,Not_Canceled
INN00619,2,0,2,1,0,1,8,0.0,Not_Canceled
INN00620,2,0,2,2,1,3,107,80.75,Canceled
INN00621,2,0,2,0,1,1,55,104.0,Not_Canceled
INN00622,2,0,2,1,2,3,84,89.75,Not_Canceled
INN00623,2,2,4,0,2,2,0,156.0,Not_Canceled
INN00624,2,0,2,1,1,2,1,136.0,Not_Canceled
INN00625,2,0,2,0,2,2,29,85.0,Not_Canceled
INN00626,2,0,2,0,4,4,41,87.54000091552734,Not_Canceled
INN00627,2,0,2,0,2,2,86,100.0,Not_Canceled
INN00628,2,0,2,2,2,4,167,108.9000015258789,Canceled
INN00629,2,0,2,0,3,3,34,107.0999984741211,Not_Canceled
INN00630,2,0,2,1,2,3,101,80.0,Canceled
INN00631,2,0,2,0,3,3,259,90.0,Canceled
INN00632,2,0,2,0,2,2,122,105.30000305175781,Not_Canceled
INN00633,2,0,2,0,1,1,1,80.0,Not_Canceled
INN00634,2,0,2,0,2,2,107,142.1999969482422,Not_Canceled
INN00635,2,0,2,0,3,3,35,131.39999389648438,Not_Canceled
INN00636,1,0,1,0,2,2,192,95.0,Not_Canceled
INN00637,2,0,2,0,2,2,4,111.0,Canceled
INN00638,2,0,2,1,3,4,85,85.0,Not_Canceled
INN00639,3,0,3,0,4,4,137,130.9499969482422,Canceled
INN00640,2,0,2,0,2,2,74,101.5,Not_Canceled
INN00641,1,0,1,2,1,3,116,82.0,Not_Canceled
INN00642,2,0,2,2,2,4,34,94.5,Not_Canceled
INN00643,2,0,2,2,1,3,56,109.80000305175781,Canceled
INN00644,2,0,2,2,4,6,149,72.25,Canceled
INN00645,2,0,2,2,2,4,12,55.720001220703125,Not_Canceled
INN00646,3,0,3,1,1,2,52,158.39999389648438,Canceled
INN00647,2,0,2,1,4,5,191,69.0,Not_Canceled
INN00648,2,0,2,0,3,3,37,105.0,Not_Canceled
INN00649,2,0,2,0,3,3,57,219.60000610351562,Canceled
INN00650,1,0,1,2,3,5,9,44.79999923706055,Not_Canceled
INN00651,2,0,2,0,1,1,7,120.0,Not_Canceled
INN00652,2,0,2,1,2,3,78,100.0,Canceled
INN00653,2,0,2,0,1,1,0,109.0,Not_Canceled
INN00654,0,2,2,1,2,3,78,115.68000030517578,Not_Canceled
INN00655,2,0,2,1,2,3,31,75.0,Not_Canceled
INN00656,2,0,2,0,2,2,37,134.10000610351562,Not_Canceled
INN00657,2,0,2,2,1,3,8,124.0999984741211,Not_Canceled
INN00658,4,0,4,0,2,2,32,214.75,Not_Canceled
INN00659,2,0,2,1,2,3,48,75.0,Not_Canceled
INN00660,2,0,2,1,2,3,89,72.25,Not_Canceled
INN00661,1,0,1,1,0,1,0,80.0,Not_Canceled
INN00662,2,0,2,0,1,1,15,139.0,Not_Canceled
INN00663,1,0,1,0,1,1,10,66.0,Not_Canceled
INN00664,1,0,1,0,3,3,43,115.5,Not_Canceled
INN00665,2,1,3,1,1,2,27,195.5,Not_Canceled
INN00666,2,0,2,2,0,2,386,115.0,Canceled
INN00667,1,0,1,0,1,1,72,84.0,Not_Canceled
INN00668,2,0,2,2,1,3,10,107.80000305175781,Not_Canceled
INN00669,2,0,2,0,3,3,37,105.0,Not_Canceled
INN00670,2,0,2,2,3,5,170,78.0,Not_Canceled
INN00671,1,0,1,0,2,2,265,90.0,Not_Canceled
INN00672,2,0,2,1,1,2,49,105.30000305175781,Canceled
INN00673,2,0,2,0,3,3,51,80.30000305175781,Not_Canceled
INN00674,1,0,1,1,0,1,3,129.0,Not_Canceled
INN00675,2,0,2,0,2,2,265,115.0,Canceled
INN00676,2,0,2,2,0,2,34,125.0999984741211,Not_Canceled
INN00677,2,0,2,0,1,1,1,103.0,Not_Canceled
INN00678,2,0,2,2,0,2,77,125.0999984741211,Not_Canceled
INN00679,1,0,1,2,5,7,60,96.16999816894531,Canceled
INN00680,2,0,2,2,2,4,56,185.0,Not_Canceled
INN00681,2,0,2,2,0,2,0,69.73999786376953,Not_Canceled
INN00682,2,2,4,2,3,5,136,172.5500030517578,Canceled
INN00683,1,0,1,0,3,3,4,95.0,Not_Canceled
INN00684,2,1,3,1,2,3,68,166.35000610351562,Not_Canceled
INN00685,2,0,2,0,1,1,1,108.0,Not_Canceled
INN00686,2,0,2,1,3,4,61,102.0,Not_Canceled
INN00687,2,0,2,1,2,3,40,203.72999572753906,Not_Canceled
INN00688,2,0,2,2,5,7,6,78.69000244140625,Canceled
INN00689,2,0,2,0,3,3,58,79.19999694824219,Canceled
INN00690,1,0,1,0,2,2,35,76.5,Not_Canceled
INN00691,2,0,2,0,2,2,177,100.0,Canceled
INN00692,2,0,2,0,4,4,13,88.4000015258789,Not_Canceled
INN00693,1,0,1,2,4,6,245,110.0,Canceled
INN00694,2,0,2,1,2,3,189,109.80000305175781,Canceled
INN00695,2,0,2,2,1,3,271,78.30000305175781,Not_Canceled
INN00696,2,0,2,0,2,2,257,101.5,Canceled
INN00697,2,0,2,2,4,6,207,80.75,Not_Canceled
INN00698,2,0,2,2,2,4,108,104.0,Not_Canceled
INN00699,2,0,2,0,3,3,39,51.189998626708984,Not_Canceled
INN00700,2,1,3,0,1,1,11,150.0,Canceled
INN00701,2,0,2,1,2,3,177,127.80000305175781,Canceled
INN00702,2,0,2,0,1,1,15,115.0,Not_Canceled
INN00703,2,0,2,0,1,1,10,156.0,Not_Canceled
INN00704,3,0,3,2,2,4,60,130.89999389648438,Canceled
INN00705,2,0,2,0,3,3,21,116.0999984741211,Canceled
INN00706,2,0,2,2,0,2,24,71.69000244140625,Not_Canceled
INN00707,1,1,2,2,3,5,76,98.5,Not_Canceled
INN00708,2,0,2,0,3,3,146,94.5,Not_Canceled
INN00709,1,0,1,0,2,2,188,130.0,Canceled
INN00710,2,0,2,2,1,3,114,76.5,Canceled
INN00711,2,0,2,0,4,4,256,90.94999694824219,Canceled
INN00712,2,0,2,1,3,4,210,72.75,Not_Canceled
INN00713,2,0,2,0,1,1,16,93.0,Not_Canceled
INN00714,2,0,2,0,2,2,64,168.3000030517578,Not_Canceled
INN00715,2,0,2,0,3,3,105,75.0,Not_Canceled
INN00716,2,0,2,1,0,1,0,105.0,Not_Canceled
INN00717,2,0,2,2,0,2,37,78.5,Not_Canceled
INN00718,2,0,2,2,5,7,54,119.69999694824219,Canceled
INN00719,3,0,3,0,3,3,81,168.3000030517578,Canceled
INN00720,3,0,3,0,1,1,2,197.0,Not_Canceled
INN00721,2,0,2,2,0,2,61,91.0,Not_Canceled
INN00722,2,0,2,2,3,5,11,85.0,Not_Canceled
INN00723,2,0,2,2,2,4,4,81.0,Canceled
INN00724,2,0,2,0,2,2,63,116.0,Not_Canceled
INN00725,2,0,2,0,2,2,320,115.0,Canceled
INN00726,2,1,3,1,3,4,3,106.0,Not_Canceled
INN00727,2,0,2,2,1,3,62,118.80000305175781,Canceled
INN00728,2,0,2,0,3,3,91,132.3000030517578,Canceled
INN00729,2,0,2,1,0,1,123,146.6999969482422,Not_Canceled
INN00730,2,0,2,0,3,3,13,86.80000305175781,Not_Canceled
INN00731,2,0,2,0,4,4,152,98.0,Not_Canceled
INN00732,2,0,2,1,1,2,180,100.0,Not_Canceled
INN00733,2,2,4,4,10,14,222,158.9499969482422,Canceled
INN00734,2,0,2,2,2,4,47,119.5199966430664,Not_Canceled
INN00735,2,0,2,0,3,3,88,117.0,Not_Canceled
INN00736,2,0,2,0,3,3,26,140.6699981689453,Canceled
INN00737,2,0,2,2,3,5,17,94.94999694824219,Not_Canceled
INN00738,2,0,2,2,5,7,104,109.6500015258789,Canceled
INN00739,2,0,2,1,2,3,7,120.0,Not_Canceled
INN00740,2,0,2,1,2,3,128,67.22000122070312,Not_Canceled
INN00741,1,0,1,0,3,3,11,62.0,Not_Canceled
INN00742,2,0,2,0,1,1,6,91.0,Not_Canceled
INN00743,2,0,2,2,4,6,23,68.0,Not_Canceled
INN00744,2,0,2,0,3,3,304,89.0,Canceled
INN00745,2,0,2,2,1,3,4,94.5,Not_Canceled
INN00746,3,0,3,1,2,3,25,187.0,Canceled
INN00747,3,0,3,0,4,4,65,122.6500015258789,Not_Canceled
INN00748,1,0,1,0,1,1,21,68.0,Not_Canceled
INN00749,3,0,3,1,1,2,45,131.39999389648438,Canceled
INN00750,2,0,2,2,3,5,25,149.39999389648438,Canceled
INN00751,1,0,1,0,2,2,5,100.0,Not_Canceled
INN00752,2,0,2,1,1,2,247,115.0,Canceled
INN00753,2,0,2,0,3,3,6,160.0,Not_Canceled
INN00754,2,1,3,2,1,3,25,127.66999816894531,Not_Canceled
INN00755,2,0,2,0,3,3,52,79.19999694824219,Not_Canceled
INN00756,2,0,2,0,2,2,18,69.0,Not_Canceled
INN00757,2,0,2,0,4,4,296,117.0,Canceled
INN00758,2,0,2,1,1,2,174,70.0,Canceled
INN00759,3,0,3,0,3,3,31,114.30000305175781,Not_Canceled
INN00760,1,0,1,0,3,3,166,110.0,Canceled
INN00761,1,2,3,0,3,3,30,181.8000030517578,Not_Canceled
INN00762,2,0,2,2,2,4,68,75.6500015258789,Canceled
INN00763,2,0,2,2,3,5,194,77.2300033569336,Not_Canceled
INN00764,2,0,2,2,1,3,145,65.0,Not_Canceled
INN00765,2,0,2,0,2,2,292,115.0,Canceled
INN00766,2,0,2,1,1,2,0,118.80000305175781,Canceled
INN00767,2,0,2,0,4,4,24,127.4800033569336,Not_Canceled
INN00768,2,0,2,1,2,3,124,114.30000305175781,Not_Canceled
INN00769,2,0,2,2,2,4,44,87.19999694824219,Not_Canceled
INN00770,2,0,2,0,2,2,257,101.5,Canceled
INN00771,1,0,1,0,2,2,164,100.0,Not_Canceled
INN00772,2,0,2,0,4,4,153,91.37999725341797,Not_Canceled
INN00773,2,1,3,3,9,12,155,119.70999908447266,Canceled
INN00774,2,0,2,0,1,1,0,119.0,Not_Canceled
INN00775,2,0,2,0,1,1,29,139.0,Not_Canceled
INN00776,2,0,2,1,3,4,59,109.80000305175781,Not_Canceled
INN00777,1,0,1,0,3,3,91,65.0,Not_Canceled
INN00778,2,0,2,0,1,1,76,131.39999389648438,Canceled
INN00779,2,0,2,0,3,3,93,96.30000305175781,Not_Canceled
INN00780,1,0,1,1,2,3,4,0.0,Not_Canceled
INN00781,2,0,2,0,2,2,25,137.0,Not_Canceled
INN00782,2,0,2,0,2,2,245,75.0,Canceled
INN00783,3,0,3,0,3,3,74,92.6500015258789,Not_Canceled
INN00784,2,0,2,1,1,2,275,62.79999923706055,Canceled
INN00785,2,0,2,0,1,1,14,160.0,Canceled
INN00786,1,0,1,0,2,2,265,90.0,Not_Canceled
INN00787,2,0,2,3,5,8,122,81.26000213623047,Not_Canceled
INN00788,1,0,1,0,4,4,158,114.75,Canceled
INN00789,2,0,2,1,2,3,119,99.30000305175781,Not_Canceled
INN00790,1,0,1,1,0,1,6,89.0,Not_Canceled
INN00791,2,0,2,0,2,2,122,85.0,Canceled
INN00792,2,0,2,2,2,4,60,75.0,Canceled
INN00793,2,0,2,0,2,2,1,102.5999984741211,Not_Canceled
INN00794,2,0,2,2,2,4,121,90.94999694824219,Not_Canceled
INN00795,2,0,2,1,1,2,301,115.0,Canceled
INN00796,2,0,2,2,1,3,349,78.30000305175781,Canceled
INN00797,1,0,1,0,1,1,59,121.5,Canceled
INN00798,1,0,1,0,3,3,71,120.0,Not_Canceled
INN00799,2,0,2,0,4,4,200,105.4000015258789,Canceled
INN00800,2,0,2,1,2,3,71,101.87000274658203,Not_Canceled
INN00801,1,0,1,0,1,1,105,65.0,Not_Canceled
INN00802,2,0,2,0,2,2,6,116.0,Not_Canceled
INN00803,1,0,1,0,1,1,76,69.30000305175781,Not_Canceled
INN00804,1,0,1,0,2,2,29,90.25,Not_Canceled
INN00805,2,0,2,2,3,5,179,119.8499984741211,Canceled
INN00806,2,0,2,1,0,1,81,76.5,Not_Canceled
INN00807,2,0,2,0,3,3,35,109.0,Not_Canceled
INN00808,2,0,2,1,1,2,60,126.9000015258789,Not_Canceled
INN00809,1,0,1,0,1,1,34,65.0,Not_Canceled
INN00810,1,0,1,1,1,2,0,86.0,Not_Canceled
INN00811,2,0,2,1,3,4,5,139.0,Not_Canceled
INN00812,2,0,2,2,0,2,48,109.80000305175781,Not_Canceled
INN00813,2,0,2,2,3,5,54,132.60000610351562,Canceled
INN00814,1,0,1,1,2,3,57,75.33000183105469,Not_Canceled
INN00815,1,0,1,0,2,2,5,65.0,Not_Canceled
INN00816,2,0,2,2,1,3,130,68.0,Not_Canceled
INN00817,2,1,3,4,6,10,57,113.8499984741211,Not_Canceled
INN00818,2,0,2,0,3,3,89,96.30000305175781,Not_Canceled
INN00819,2,0,2,0,3,3,221,79.5,Canceled
INN00820,1,0,1,0,2,2,1,40.0,Not_Canceled
INN00821,1,0,1,2,1,3,116,76.0,Not_Canceled
INN00822,2,0,2,1,1,2,139,90.94999694824219,Not_Canceled
INN00823,2,0,2,0,1,1,55,104.0,Not_Canceled
INN00824,2,0,2,1,1,2,247,109.0,Canceled
INN00825,2,0,2,0,2,2,74,109.0,Not_Canceled
INN00826,1,0,1,0,1,1,2,75.0,Not_Canceled
INN00827,3,0,3,1,1,2,47,150.3000030517578,Not_Canceled
INN00828,2,0,2,0,1,1,56,120.0,Not_Canceled
INN00829,2,0,2,2,1,3,96,94.5,Not_Canceled
INN00830,2,0,2,2,1,3,156,103.5,Canceled
INN00831,1,0,1,0,3,3,166,110.0,Canceled
INN00832,2,0,2,2,3,5,268,78.0,Canceled
INN00833,2,0,2,2,3,5,32,85.0,Not_Canceled
INN00834,1,0,1,0,1,1,0,0.0,Not_Canceled
INN00835,2,0,2,0,2,2,107,130.0,Not_Canceled
INN00836,1,0,1,0,3,3,159,187.85000610351562,Canceled
INN00837,3,0,3,0,3,3,46,168.3000030517578,Not_Canceled
INN00838,2,0,2,0,4,4,17,74.80000305175781,Not_Canceled
INN00839,2,0,2,2,3,5,57,112.19999694824219,Canceled
INN00840,2,0,2,1,0,1,1,106.0,Not_Canceled
INN00841,2,0,2,2,3,5,159,134.4600067138672,Canceled
INN00842,1,0,1,1,0,1,24,108.0,Not_Canceled
INN00843,2,0,2,0,5,5,17,90.94999694824219,Not_Canceled
INN00844,1,0,1,2,1,3,9,79.0,Canceled
INN00845,3,0,3,0,2,2,111,168.3000030517578,Not_Canceled
INN00846,2,0,2,0,2,2,74,101.5,Not_Canceled
INN00847,2,0,2,0,2,2,56,82.0,Not_Canceled
INN00848,2,0,2,0,2,2,5,110.0,Not_Canceled
INN00849,2,1,3,0,1,1,3,106.0,Not_Canceled
INN00850,2,0,2,1,2,3,194,102.25,Canceled
INN00851,1,0,1,0,1,1,3,95.0,Not_Canceled
INN00852,1,0,1,0,1,1,19,85.5,Not_Canceled
INN00853,2,1,3,1,2,3,33,102.37000274658203,Not_Canceled
INN00854,2,0,2,0,1,1,0,129.0,Not_Canceled
INN00855,2,0,2,0,1,1,0,106.0,Not_Canceled
INN00856,2,0,2,0,2,2,69,102.5999984741211,Not_Canceled
INN00857,1,0,1,0,2,2,7,92.4000015258789,Not_Canceled
INN00858,2,0,2,1,2,3,40,82.0999984741211,Not_Canceled
INN00859,2,0,2,1,0,1,184,105.30000305175781,Canceled
INN00860,2,1,3,1,4,5,73,135.0,Canceled
INN00861,2,0,2,0,3,3,213,130.0,Canceled
INN00862,2,0,2,1,1,2,79,76.5,Canceled
INN00863,2,0,2,2,1,3,6,108.0,Not_Canceled
INN00864,2,0,2,0,2,2,29,85.0,Not_Canceled
INN00865,2,0,2,1,1,2,11,107.0,Not_Canceled
INN00866,2,0,2,0,2,2,29,85.0,Not_Canceled
INN00867,2,0,2,2,3,5,52,73.94999694824219,Canceled
INN00868,2,0,2,0,2,2,30,88.4000015258789,Not_Canceled
INN00869,1,0,1,0,1,1,1,67.0,Not_Canceled
INN00870,1,0,1,0,3,3,16,76.0,Not_Canceled
INN00871,1,0,1,2,2,4,48,81.0,Not_Canceled
INN00872,2,0,2,1,2,3,315,160.0,Canceled
INN00873,1,0,1,2,0,2,3,150.0,Not_Canceled
INN00874,1,0,1,0,1,1,0,90.0,Not_Canceled
